市场营销-文昌市分公司,中国邮政集团公司海南省分公司-文昌市分公司,面议,,交通/贸易/物流,2020.07.01-2020.07.20,本科,若干
市场营销-三亚市分公司,网申已结束,面议,,交通/贸易/物流,2020.07.01-2020.07.20,本科,若干
融资管理岗（中再资源环境股份有限公司）,中国邮政集团公司海南省分公司-三亚市分公司,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
人力资源管理岗（中再资源环境股份有限公司）,网申已结束,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
综合文秘岗（中再资源环境股份有限公司）,中国供销集团有限公司-中再资源环境股份有限公司,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
国际商务助理岗（中农立华生物科技股份有限公司）,网申已结束,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
原药销售代岗（中农立华生物科技股份有限公司）,中国供销集团有限公司-中再资源环境股份有限公司,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
融资管理岗（中农控股股份有限公司）,网申已结束,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
投资管理岗（中国供销惠农服务有限公司）,中国供销集团有限公司-中再资源环境股份有限公司,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
企划宣传岗（中国供销惠农服务有限公司）,网申已结束,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
项目建设管理岗（中国供销惠农服务有限公司）,中国供销集团有限公司-中农立华生物科技股份有限公司（中农集团下属）,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
审计岗（中国供销电子商务有限公司）,网申已结束,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
法务岗（中国供销电子商务有限公司）,中国供销集团有限公司-中农立华生物科技股份有限公司（中农集团下属）,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
投资管理岗（新合作商贸连锁集团有限公司）,网申已结束,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
财务管理岗（新合作商贸连锁集团有限公司）,中国供销集团有限公司-中农控股股份有限公司,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
法务专员（中再资源再生开发有限公）,中国供销集团有限公司-中再资源再生开发有限公司,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
人力资源管理岗（中国农业生产资料集团公司）,网申已结束,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科,若干
投资管理岗（中国农业生产资料集团公司）,中国供销集团有限公司-中国农业生产资料集团公司,面议,北京,交通/贸易/物流,2020.04.03-2020.08.03,本科及以上,若干
康复师,网申已结束,面议,福建省-南平,教育/培训,2020.07.10-2020.09.30,专科及以上,2人
护士,中国供销集团有限公司-中国农业生产资料集团公司,面议,福建省-南平,教育/培训,2020.07.10-2020.09.30,专科及以上,2人
社工,网申已结束,面议,福建省-南平,教育/培训,2020.07.10-2020.09.30,专科及以上,2人
储备干部,政和和佑养老服务有限公司,面议,福建省-南平,教育/培训,2020.07.10-2020.09.30,专科及以上,2人
营销人员,政和和佑养老服务有限公司,面议,福建省-南平,教育/培训,2020.07.10-2020.09.30,专科及以上,6人
财务收银、出纳,政和和佑养老服务有限公司,面议,北京,教育/培训,2020.07.10-2020.09.30,专科及以上,2人
人力资源部文员,政和和佑养老服务有限公司,面议,北京,教育/培训,2020.07.10-2020.09.30,专科及以上,2人
储备干部（销售部）,政和和佑养老服务有限公司,面议,北京,教育/培训,2020.07.10-2020.09.30,专科及以上,2人
餐饮服务员（中餐、西餐、宴会）,北京泰山饭店有限公司,面议,北京,教育/培训,2020.07.10-2020.09.30,专科及以上,5人
前台接待,北京泰山饭店有限公司,面议,北京,教育/培训,2020.07.10-2020.09.30,专科及以上,2人
殡仪师,北京泰山饭店有限公司,面议,内蒙古自治区-兴安盟,教育/培训,2020.07.10-2020.09.30,专科及以上,3人
SSS,北京泰山饭店有限公司,面议,,服务业,2020.04.06-2020.07.30,本科,若干
测试再次删除这个职位,邢新ATS测试项目-邢新ATS测试项目,面议,,IT/互联网,2020.03.11-2020.06.18,本科,若干
实体保卫岗（核技术所）,网申已结束,面议,北京,,2019.04.11-2020.12.31,专科及以上,1人
摩托车销售,中国核工业集团公司-中国原子能科学研究院,面议,,IT/互联网,2020.02.17-2020.11.01,本科及以上,8人
大客户类销 售人员,中华英才网云招聘-北京同创海诚科技发展有限公司,面议,,IT/互联网,2020.02.17-2020.11.01,本科及以上,5人
财务,中华英才网云招聘-北京同创海诚科技发展有限公司,面议,,IT/互联网,2020.02.17-2020.11.01,无,1人
硬件工程师,中华英才网云招聘-北京同创海诚科技发展有限公司,面议,,IT/互联网,2020.02.17-2020.11.01,本科及以上,2人
客服岗,中华英才网云招聘-北京同创海诚科技发展有限公司,面议,浙江省-湖州,金融,2019.12.02-2020.08.06,本科,若干
机房值班岗,湖州银行-湖州银行,面议,浙江省-湖州,金融,2019.12.02-2020.08.06,本科,若干
专卖员,网申已结束,面议,,消费品,2020.07.03-2020.07.10,本科及以上,1人
客户经理,湖州银行-湖州银行,面议,,消费品,2020.07.03-2020.07.10,本科及以上,2人
Application Development Consultant - Beijing,网申已结束,面议,北京,,2019.06.21-2019.12.31,本科及以上,5人
Application Development Consultant - Taipei,广西壮族自治区烟草公司贵港市公司-广西壮族自治区烟草公司贵港市公司,面议,台湾,,2019.06.21-2019.12.31,本科及以上,5人
物流园工程维修4000-5000,网申已结束,4000-5000,辽宁省-沈阳,IT/互联网,2020.04.09-2030.12.31,无,3人
工业互联网项目经理,广西壮族自治区烟草公司贵港市公司-广西壮族自治区烟草公司贵港市公司,面议,天津,电子/通信/硬件,2019.08.31-2020.09.30,本科,若干
测试工程师,网申已结束,面议,天津,电子/通信/硬件,2019.08.31-2020.09.30,本科,1人
工业互联网项目经理,天津联通-产业互联网研究院-系统集成中心（RPO）-天津联通-产业互联网研究院-系统集成中心,面议,天津,电子/通信/硬件,2019.08.31-2020.09.30,本科,若干
测试工程师,天津联通-产业互联网研究院-系统集成中心（RPO）-天津联通-产业互联网研究院-系统集成中心,面议,天津,电子/通信/硬件,2019.08.31-2020.09.30,本科,1人
公文标注岗（暑期实习生）,中电科大数据研究院有限公司-中电科大数据研究院有限公司,面议,四川省-成都,IT/互联网,2020.06.28-2020.07.31,本科,80人
软件开发,网申已结束,面议,,交通/贸易/物流,2020.07.01-2020.07.20,本科,若干
物流管理,中国邮政集团公司海南省分公司-中国邮政集团有限公司海南省信息技术局,面议,,交通/贸易/物流,2020.07.01-2020.07.20,本科,若干
产品经理岗（项目融资方向）,网申已结束,面议,北京,金融,2019.10.18-2020.07.03,本科及以上,若干
产品经理岗（财务顾问方向）,中国邮政集团公司海南省分公司-中国邮政集团有限公司海南省下属企业,面议,北京,金融,2019.10.18-2020.07.03,本科及以上,若干
产品经理岗（发行交易方向）,网申已结束,面议,北京,金融,2019.10.18-2020.07.03,本科及以上,若干
面试资料提交-学信网在线验证报告,恒丰银行-投资银行部,面议,北京,金融,2020.06.23-2020.06.24,本科,若干
意向部门-审计法务部,网申已结束,面议,北京,政府/非赢利机构/其他,2020.06.15-2020.07.01,本科,若干
数据类工程师（算法工程师、数据工程师）,恒丰银行-投资银行部,面议,河北省-张家口,金融,2020.06.17-2020.07.09,本科,若干
信息技术类工程师（软件开发工程师、测试工程师）,网申已结束,面议,河北省-张家口,金融,2020.06.17-2020.07.09,本科及以上,若干
销售副总裁,恒丰银行-投资银行部,35000-50000,上海,IT/互联网,2020.02.17-2020.11.01,本科,1人
意向部门-总运行控制中心,网申已结束,面议,北京,政府/非赢利机构/其他,2020.06.15-2020.07.01,本科,若干
意向部门-站坪部,中国建设银行股份有限公司吉林省分行-中国建设银行股份有限公司吉林省分行,面议,北京,政府/非赢利机构/其他,2020.06.15-2020.07.01,本科,若干
意向部门-科技信息部,北京空港航空地面服务有限公司-北京空港航空地面服务有限公司,面议,北京,政府/非赢利机构/其他,2020.06.15-2020.07.01,本科,若干
意向部门-机务部,网申已结束,面议,北京,政府/非赢利机构/其他,2020.06.15-2020.07.01,本科,若干
意向部门-货运部,北京空港航空地面服务有限公司-北京空港航空地面服务有限公司,面议,北京,政府/非赢利机构/其他,2020.06.15-2020.07.01,本科,若干
统一添加,网申已结束,面议,北京,政府/非赢利机构/其他,2020.06.15-2020.07.01,本科,若干
综合柜员,北京空港航空地面服务有限公司-北京空港航空地面服务有限公司,面议,,金融,2020.06.15-2020.06.19,本科,若干
信息化作战总体,网申已结束,面议,贵州省-贵阳,IT/互联网,2020.02.27-2020.12.31,博士及以上,1人
制导与控制回路设计,北京空港航空地面服务有限公司-北京空港航空地面服务有限公司,面议,贵州省-贵阳,IT/互联网,2020.02.27-2020.12.31,博士及以上,1人
地面探测系统总体设计,网申已结束,面议,贵州省-贵阳,IT/互联网,2020.02.27-2020.12.31,博士及以上,1人
导弹总体设计,吉林九台农村商业银行-吉林九台农村商业银行,面议,贵州省-贵阳,IT/互联网,2020.02.27-2020.12.31,博士及以上,1人
武器系统总体设计,网申已结束,面议,贵州省-贵阳,IT/互联网,2020.02.27-2020.12.31,博士及以上,1人
项目管理,航天江南集团有限公司-江南机电设计研究所,面议,北京,,2019.04.11-2022.12.31,硕士及以上,1人
采购管理,航天江南集团有限公司-江南机电设计研究所,面议,北京,,2019.04.11-2022.12.31,硕士及以上,1人
英语-广东工行2020年员工外语大赛复赛,航天江南集团有限公司-江南机电设计研究所,面议,,金融,2020.06.08-2020.06.10,无,若干
Map Quality Analysts,航天江南集团有限公司-江南机电设计研究所,面议,北京,,2019.06.21-2019.12.31,本科及以上,10人
锦州银行青锦学员,航天江南集团有限公司-江南机电设计研究所,面议,辽宁省-锦州,金融,2020.06.04-2020.06.10,本科及以上,若干
运营支持岗,恒丰银行-零售金融部,面议,山东省-济南,金融,2019.07.25-2020.06.30,本科及以上,若干
风险监测与处置岗,网申已结束,面议,山东省-济南,金融,2019.07.25-2020.06.30,本科及以上,若干
外汇产品岗,恒丰银行-零售金融部,面议,山东省-济南,金融,2019.07.25-2020.06.30,本科及以上,若干
快消类笔试报名,网申已结束,面议,北京,IT/互联网,2020.01.18-2022.10.31,本科,若干
ceshi,恒丰银行-零售金融部,面议,北京,IT/互联网,2030.11.07-2040.07.25,专科,若干
中行河北分行-信科岗位,网申已结束,面议,河北省,IT/互联网,2020.05.05-2020.05.18,本科,若干
中国银行河北省分行,萌芽计划-萌芽计划,面议,河北省,金融,2020.06.01-2020.06.05,本科,若干
物流园保洁员,玩偶公司-玩偶公司,2000-2500,辽宁省-沈阳,IT/互联网,2020.04.09-2030.12.31,无,若干
物流园监控员,网申即将开始,3500-4000,辽宁省-沈阳,IT/互联网,2020.04.09-2030.12.31,无,2人
业务支持专员,中国工商银行股份有限公司牡丹卡中心-中国工商银行股份有限公司牡丹卡中心,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
销售经理,网申已结束,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
安全研究员,中国银行股份有限公司河北省分行-中国银行股份有限公司河北省分行,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
测试开发工程师,网申已结束,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
测试开发工程师,大连万祥物业有限公司-大连万祥物业有限公司,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
研发工程师,大连万祥物业有限公司-大连万祥物业有限公司,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
测试开发工程师,中华英才网（内部使用）-中华英才网（内部使用）,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
研发工程师,网申已结束,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
研发工程师,中华英才网（内部使用）-中华英才网（内部使用）,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
研发工程师,网申已结束,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
安全运营工程师,中华英才网（内部使用）-中华英才网（内部使用）,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
售前工程师,网申已结束,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
国际产品支持工程师,中华英才网（内部使用）-中华英才网（内部使用）,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
项目管理专员,网申已结束,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
助理产品支持工程师,中华英才网（内部使用）-中华英才网（内部使用）,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
咨询服务工程师,网申已结束,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
渗透测试工程师,中华英才网（内部使用）-中华英才网（内部使用）,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
代码审计工程师,网申已结束,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
安全工程师,中华英才网（内部使用）-中华英才网（内部使用）,面议,,IT/互联网,2020.03.03-2020.08.31,0,5人
食品安全专员,网申已结束,4000-6000,北京,IT/互联网,2020.02.17-2020.11.01,本科,1人
研发技术员,中华英才网（内部使用）-中华英才网（内部使用）,200000-250000,贵州省-贵阳,IT/互联网,2020.02.17-2020.11.01,博士及以上,3人
农业银行天津分行2020春招,中国农业银行股份有限公司天津市分行校园-中国农业银行股份有限公司天津市分行校园,面议,天津,金融,2020.05.28-2020.05.28,本科,若干
农业银行天津分行2020春招,网申已结束,面议,天津,金融,2020.05.28-2020.05.28,本科,若干
理科教练员,中国农业银行股份有限公司天津市分行校园-中国农业银行股份有限公司天津市分行校园,面议,北京,教育/培训,2020.05.24-2020.06.30,本科及以上,若干
教学产品研发,网申已结束,面议,北京,教育/培训,2020.05.24-2020.06.30,本科及以上,若干
1对1专职教师,北京学而思教育科技有限公司（脉聘）-北京学而思教育科技有限公司（脉聘）,面议,天津 湖北省-武汉,教育/培训,2020.05.24-2020.06.30,本科及以上,若干
辅导老师,网申已结束,面议,陕西省-西安 四川省-成都,教育/培训,2020.05.24-2020.06.30,本科及以上,若干
招聘专员,北京学而思教育科技有限公司（脉聘）-北京学而思教育科技有限公司（脉聘）,面议,陕西省-西安 四川省-成都,教育/培训,2020.05.24-2020.06.30,本科及以上,若干
审计数据分析员,网申已结束,面议,河南省-郑州,金融,2020.05.22-2020.05.22,本科,若干
市场化处置管理岗,北京学而思教育科技有限公司（脉聘）-北京学而思教育科技有限公司（脉聘）,面议,山东省-济南,金融,2019.07.25-2020.06.30,本科及以上,若干
审计岗,网申已结束,面议,山东省-济南,金融,2019.07.25-2020.06.30,本科及以上,若干
客户服务岗,北京学而思教育科技有限公司（脉聘）-北京学而思教育科技有限公司（脉聘）,面议,山东省-济南 山东省-烟台,金融,2019.07.25-2020.06.30,本科及以上,若干
职业个性测评,网申已结束,面议,北京,IT/互联网,2020.01.18-2022.10.31,本科,若干
资料存储,北京学而思教育科技有限公司（脉聘）-北京学而思教育科技有限公司（脉聘）,面议,新疆自治区-乌鲁木齐,金融,2020.05.20-2020.06.30,本科,若干
呼伦贝尔分公司,网申已结束,面议,,电子/通信/硬件,2020.05.20-2020.05.20,本科,若干
财务管理（会计核算中心）,中国银行股份有限公司河南省分行-中国银行股份有限公司河南省分行,面议,北京,,2019.04.11-2020.12.31,本科及以上,1人
技术/管理（上海）,中华英才网云招聘-中国航空工业集团贵州贵航汽车零部件股份有限公司,6500-8500,上海,IT/互联网,2020.02.17-2020.11.01,本科,9人
专业技术岗-安全技术支持处,安全技术支持处,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,硕士研究生,1人
专业技术岗-应急物资安全保障处,网申已结束,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,硕士研究生,1人
管理岗-应急物资安全保障处,应急物资安全保障处,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,硕士研究生,1人
管理岗（副处）-应急物资安全保障处,网申已结束,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,硕士研究生,1人
专业技术岗-设施安全保障处,应急物资安全保障处,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,本科及以上,1人
专业技术岗2-安全风险防控保障处,网申已结束,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,硕士研究生,1人
专业技术岗1-安全风险防控保障处,应急物资安全保障处,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,硕士研究生,1人
管理岗（副处）-安全风险防控保障处,网申已结束,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,本科及以上,1人
管理岗-综合处,设施安全保障处,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,硕士研究生,1人
专业技术岗-综合处,网申已结束,面议,北京,政府/非赢利机构/其他,2020.05.16-2020.06.01,本科,1人
互联网运营类笔试报名,安全风险防控保障处,面议,,IT/互联网,2020.01.18-2022.10.31,本科,若干
地产行业笔试报名,网申已结束,面议,,IT/互联网,2020.01.18-2022.10.31,本科,若干
互联网技术类笔试报名,安全风险防控保障处,面议,,IT/互联网,2020.01.18-2022.10.31,专科及以上,若干
个性化在线广告研究员(中国),英才海外频道-LIONBRIDGE,面议,北京,,2019.06.21-2019.12.31,本科及以上,1人
银行金融业笔试报名,网申已结束,面议,,IT/互联网,2020.01.18-2022.10.31,专科及以上,若干
专业技术岗（堆工部）-仪表资深维修工程师,萌芽计划-萌芽计划,面议,北京,,2019.04.11-2020.12.31,本科及以上,2人
专业技术岗（堆工部）-辐射防护与热室资深工程师,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,本科及以上,2人
专业技术岗（堆工部）-机械设备资深维修工程师,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,本科及以上,2人
专业技术岗（堆工部）-机电设备资深维修工程师,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,本科及以上,3人
专业技术岗（堆工部）-电子电路资深维修工程师,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,本科及以上,2人
专业技术岗（堆工部）-电气设备资深维修工程师,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,本科及以上,2人
专业技术岗（堆工部）-供配电专业设计,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,硕士及以上,2人
专业技术岗（堆工部）-管道应力分析,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,硕士及以上,6人
专业技术岗（堆工部）-管道应力分析助理,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,硕士及以上,4人
专业技术岗（堆工部）-设备力学分析高级工程师,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,硕士及以上,5人
专业技术岗（堆工部）-设备力学分析,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,硕士及以上,10人
专业技术岗（堆工部）-设备力学分析助理,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,硕士及以上,5人
专业技术岗（放化所）-仪器控制,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,专科,1人
专业技术岗（放化所）-核化工设备过程计算,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,本科及以上,1人
专业技术岗（放化所）-设备研发设计,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,本科及以上,5人
专业技术岗（放化所）-设备研发设计校核,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,硕士及以上,1人
专业技术岗（放化所）-设备研发设计审核,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,本科及以上,1人
专业技术岗（放化所）-设备研发设计策划、审定,中国核工业集团公司-中国原子能科学研究院,面议,北京,,2019.04.11-2020.12.31,硕士及以上,1人
物业安全3500-4000,大连万祥物业有限公司-大连万祥物业有限公司,3500-4000,辽宁省-沈阳,IT/互联网,2020.04.09-2030.12.31,无,若干
财务管理员,中华英才网云招聘-中国航空工业集团贵州贵航汽车零部件股份有限公司,6500-8500,贵州省-贵阳,IT/互联网,2020.02.17-2020.11.01,本科,5人
设计岗-UE/UX设计岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
设计岗-UI设计岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
设计岗-视觉设计岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
技术支持岗-桌面支持方向,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,5人
运营岗-产品运营岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
技术管理岗-DevOps敏捷岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,3人
技术管理岗-DevOps开发岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,2人
技术管理岗-DevOps架构岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,1人
技术管理岗-安全管理岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
技术管理岗-质量管理岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
技术管理岗-项目管理岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
交付岗-运维开发岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
交付岗-生产运维岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
交付岗-交付运维岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
交付岗-持续交付岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件测试岗-安全测试,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件测试岗-性能测试,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件测试岗-移动端测试,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-财务方向,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-IFRS17方向,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-精算方向,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-金融风控方向,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-数据库管理及优化方向,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-AI算法方向,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-大数据方向,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-数据管理与数据分析方向,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-SAP方向,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-APP方向,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-WEB方向,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
软件开发岗-C语言方向,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
架构岗-架构设计岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
高级架构岗-业务架构方向高级专家,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
高级架构岗-IT架构方向高级专家,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
高级研发管理岗-技术平台研发管理高级专家,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
校招-需求分析岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,8人
校招-UI/视觉设计岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,2人
校招-UE/UX设计岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,3人
校招-安全测试与管理岗,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,2人
校招-软件开发与创新岗（云计算方向）,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,10人
校招-软件开发与创新岗（AI算法方向）,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,10人
校招-软件开发与创新岗（大数据风险控制方向）,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,5人
校招-软件开发与创新岗（大数据应用方向）,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,5人
校招-软件开发与创新岗（大数据开发方向）,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,5人
校招-软件开发与创新岗（移动应用开发）,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,15人
校招-软件开发与创新岗（Java方向/C语言方向）,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,25人
信息科技中心-ERP顾问,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-软件开发-财务,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-软件开发,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-系统架构师,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-前端开发岗,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-中台运营系统分析,58 X 腾讯课堂-中国人寿研发中心,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-风控系统软件开发,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-SAP开发工程师,58 X 腾讯课堂-大家保险集团,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-风控系统软件开发,58 X 腾讯课堂-大家保险集团,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-SAP开发工程师,网申已结束,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
信息科技中心-APP后台JAVA开发,58 X 腾讯课堂-大家保险集团,面议,其他,IT/互联网,2020.05.06-2020.06.08,本科,若干
创新管理中心-软件开发岗（校招）,网申已结束,面议,北京,IT/互联网,2020.05.06-2020.06.08,本科,若干
区本部-技术支撑,58 X 腾讯课堂-大家保险集团,面议,内蒙古自治区-呼和浩特,电子/通信/硬件,2020.04.30-2020.05.22,本科及以上,5人
阿盟-技术支撑,网申已结束,面议,内蒙古自治区-乌海,电子/通信/硬件,2020.04.30-2020.05.22,专科及以上,2人
创新管理中心-测试岗,58 X 腾讯课堂-大家保险集团,面议,北京,IT/互联网,2020.05.06-2020.06.08,本科,若干
乌海-技术支撑,网申已结束,面议,内蒙古自治区-乌海,电子/通信/硬件,2020.04.30-2020.05.22,本科及以上,4人
